"image","height","width","boxes","relative_boxes","annotations","anno_type","relative_annotations","iou_score","max_iou_score","num_of_annotations","avg_score"
"[[[ 31  31  31]
  [ 41  41  41]
  [ 54  54  54]
  ...
  [173 173 173]
  [164 164 164]
  [156 156 156]]

 [[ 37  37  37]
  [ 48  48  48]
  [ 64  64  64]
  ...
  [176 176 176]
  [166 166 166]
  [159 159 159]]

 [[ 57  57  57]
  [ 70  70  70]
  [ 89  89  89]
  ...
  [188 188 188]
  [179 179 179]
  [172 172 172]]

 ...

 [[165 165 165]
  [167 167 167]
  [170 170 170]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[145 145 145]
  [150 150 150]
  [154 154 154]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[136 136 136]
  [142 142 142]
  [148 148 148]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]]",1024,683,"[[0.0, 0.02060546912252903, 620.25048828125, 1021.89697265625]]","[[0.0, 2.0122528439969756e-05, 0.9081266299871888, 0.9979462623596191]]","[[0.0, 2.275328, 610.146439, 1021.724672]]","<class 'list'>","[[0.0, 0.002222, 0.8933329999999999, 0.997778]]","[[0.9910699370229926]]","[0.9910699370229926]",1,0.9910699370229926
"[[[ 68  68  68]
  [ 27  27  27]
  [ 19  19  19]
  ...
  [ 94  94  94]
  [ 94  94  94]
  [ 94  94  94]]

 [[  9   9   9]
  [ 10  10  10]
  [ 31  31  31]
  ...
  [ 92  92  92]
  [ 93  93  93]
  [ 93  93  93]]

 [[ 66  66  66]
  [ 24  24  24]
  [ 34  34  34]
  ...
  [ 91  91  91]
  [ 92  92  92]
  [ 92  92  92]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [155 155 155]
  [161 161 161]
  [177 177 177]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [164 164 164]
  [173 173 173]
  [176 176 176]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [174 174 174]
  [185 185 185]
  [174 174 174]]]",683,1024,"[]","[]","[[0.0, 0.0, 1023.36, 682.3593460000001]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990620000000001]]","[[]]","[0]",1,0.0
"[[[195 195 195]
  [195 195 195]
  [196 196 196]
  ...
  [ 92  92  92]
  [ 97  97  97]
  [ 99  99  99]]

 [[195 195 195]
  [195 195 195]
  [195 195 195]
  ...
  [ 93  93  93]
  [ 96  96  96]
  [ 99  99  99]]

 [[194 194 194]
  [194 194 194]
  [195 195 195]
  ...
  [ 95  95  95]
  [ 98  98  98]
  [100 100 100]]

 ...

 [[ 94  94  94]
  [ 89  89  89]
  [ 67  67  67]
  ...
  [176 176 176]
  [177 177 177]
  [178 178 178]]

 [[ 96  96  96]
  [ 78  78  78]
  [ 52  52  52]
  ...
  [176 176 176]
  [177 177 177]
  [178 178 178]]

 [[ 93  93  93]
  [ 64  64  64]
  [ 37  37  37]
  ...
  [175 175 175]
  [177 177 177]
  [179 179 179]]]",768,1024,"[[49.239646911621094, 107.28926086425781, 905.9181518554688, 756.5513916015625], [28.598583221435547, 224.9442138671875, 761.8602294921875, 757.34619140625]]","[[0.048085592687129974, 0.13969955841700235, 0.8846856951713562, 0.9850929578145345], [0.02792830392718315, 0.2928961118062337, 0.7440041303634644, 0.9861278533935547]]","[[0.0, 116.480256, 884.48, 767.360256]]","<class 'list'>","[[0.0, 0.151667, 0.86375, 0.999167]]","[[0.9501218039712906, 0.8438801499058707]]","[0.9501218039712906]",1,0.9501218039712906
"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [133 133 133]
  [133 133 133]
  [133 133 133]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [136 136 136]
  [136 136 136]
  [136 136 136]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [132 132 132]
  [132 132 132]
  [132 132 132]]

 ...

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [  6   6   6]
  [  6   6   6]
  [  6   6   6]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [  6   6   6]
  [  6   6   6]
  [  6   6   6]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [  6   6   6]
  [  6   6   6]
  [  6   6   6]]]",1024,459,"[[1.4111328125, 0.0, 459.0, 1024.0]]","[[0.003074363425925926, 0.0, 1.0, 1.0]]","[[0.0, 0.0, 458.359695, 1023.36]]","<class 'list'>","[[0.0, 0.0, 0.998605, 0.999375]]","[[0.9974539957713354]]","[0.9974539957713354]",1,0.9974539957713354
"[[[ 58  58  58]
  [ 58  58  58]
  [ 59  59  59]
  ...
  [ 65  65  65]
  [ 95  95  95]
  [150 150 150]]

 [[ 56  56  56]
  [ 56  56  56]
  [ 56  56  56]
  ...
  [ 46  46  46]
  [ 66  66  66]
  [109 109 109]]

 [[ 52  52  52]
  [ 52  52  52]
  [ 52  52  52]
  ...
  [ 44  44  44]
  [ 51  51  51]
  [ 83  83  83]]

 ...

 [[141 141 141]
  [167 167 167]
  [173 173 173]
  ...
  [157 157 157]
  [151 151 151]
  [132 132 132]]

 [[176 176 176]
  [185 185 185]
  [173 173 173]
  ...
  [181 181 181]
  [168 168 168]
  [151 151 151]]

 [[196 196 196]
  [200 200 200]
  [177 177 177]
  ...
  [167 167 167]
  [158 158 158]
  [149 149 149]]]",1024,680,"[[25.564624786376953, 336.7901306152344, 619.6857299804688, 800.2277221679688]]","[[0.03759503645055434, 0.3288966119289398, 0.9113025440889246, 0.781472384929657]]","[[29.4542, 334.72, 619.17128, 778.88]]","<class 'list'>","[[0.043315, 0.326875, 0.9105460000000001, 0.760625]]","[[0.9808806609039685]]","[0.9808806609039685]",1,0.9808806609039685
"[[[109 109 109]
  [110 110 110]
  [110 110 110]
  ...
  [158 158 158]
  [158 158 158]
  [157 157 157]]

 [[113 113 113]
  [113 113 113]
  [113 113 113]
  ...
  [158 158 158]
  [157 157 157]
  [156 156 156]]

 [[118 118 118]
  [118 118 118]
  [117 117 117]
  ...
  [157 157 157]
  [156 156 156]
  [155 155 155]]

 ...

 [[199 199 199]
  [199 199 199]
  [202 202 202]
  ...
  [ 67  67  67]
  [ 39  39  39]
  [ 28  28  28]]

 [[182 182 182]
  [189 189 189]
  [201 201 201]
  ...
  [122 122 122]
  [ 82  82  82]
  [ 65  65  65]]

 [[125 125 125]
  [143 143 143]
  [170 170 170]
  ...
  [145 145 145]
  [114 114 114]
  [111 111 111]]]",813,1024,"[[68.0824203491211, 48.401268005371094, 1024.0, 742.0322265625]]","[[0.06648673862218857, 0.059534154988156326, 1.0, 0.9127087657595326]]","[[101.64735999999999, 41.402838, 1022.7456, 780.3800010000001]]","<class 'list'>","[[0.09926499999999999, 0.050926000000000006, 0.998775, 0.9598770000000001]]","[[0.9541995461975167]]","[0.9541995461975167]",1,0.9541995461975167
"[[[137 137 137]
  [138 138 138]
  [139 139 139]
  ...
  [ 89  89  89]
  [ 89  89  89]
  [ 89  89  89]]

 [[137 137 137]
  [138 138 138]
  [140 140 140]
  ...
  [ 87  87  87]
  [ 87  87  87]
  [ 87  87  87]]

 [[137 137 137]
  [138 138 138]
  [140 140 140]
  ...
  [ 85  85  85]
  [ 86  86  86]
  [ 86  86  86]]

 ...

 [[ 10  10  10]
  [  8   8   8]
  [ 10  10  10]
  ...
  [ 33  33  33]
  [ 34  34  34]
  [ 31  31  31]]

 [[ 11  11  11]
  [  9   9   9]
  [ 11  11  11]
  ...
  [ 38  38  38]
  [ 39  39  39]
  [ 37  37  37]]

 [[ 13  13  13]
  [ 11  11  11]
  [ 12  12  12]
  ...
  [ 42  42  42]
  [ 43  43  43]
  [ 41  41  41]]]",683,1024,"[[166.22019958496094, 225.26522827148438, 541.1321411132812, 591.2568359375], [211.6977996826172, 154.7525634765625, 711.561767578125, 530.2546997070312]]","[[0.16232441365718842, 0.3298173181134471, 0.5284493565559387, 0.8656761873169839], [0.20673613250255585, 0.22657769176656295, 0.6948845386505127, 0.7763612001567075]]","[[90.999808, 150.999689, 711.999488, 589.999988]]","<class 'list'>","[[0.088867, 0.22108299999999997, 0.695312, 0.863836]]","[[0.7933583989137241, 0.8739350320316174]]","[0.8739350320316174]",1,0.8739350320316174
"[[[ 83  83  83]
  [ 84  84  84]
  [ 86  86  86]
  ...
  [ 30  30  30]
  [ 30  30  30]
  [ 30  30  30]]

 [[ 83  83  83]
  [ 83  83  83]
  [ 84  84  84]
  ...
  [ 29  29  29]
  [ 29  29  29]
  [ 29  29  29]]

 [[ 84  84  84]
  [ 84  84  84]
  [ 82  82  82]
  ...
  [ 29  29  29]
  [ 29  29  29]
  [ 29  29  29]]

 ...

 [[136 136 136]
  [125 125 125]
  [125 125 125]
  ...
  [137 137 137]
  [128 128 128]
  [121 121 121]]

 [[149 149 149]
  [138 138 138]
  [137 137 137]
  ...
  [139 139 139]
  [137 137 137]
  [137 137 137]]

 [[154 154 154]
  [148 148 148]
  [150 150 150]
  ...
  [142 142 142]
  [144 144 144]
  [147 147 147]]]",685,1024,"[[297.31915283203125, 100.6318588256836, 899.4124755859375, 677.7978515625]]","[[0.2903507351875305, 0.14690782310318773, 0.8783324956893921, 0.989485914689781]]","[[304.0, 69.0754, 897.28, 684.36021]]","<class 'list'>","[[0.296875, 0.10084, 0.87625, 0.9990660000000001]]","[[0.965576628322143]]","[0.965576628322143]",1,0.965576628322143
"[[[108 108 108]
  [105 105 105]
  [116 116 116]
  ...
  [154 154 154]
  [145 145 145]
  [143 143 143]]

 [[104 104 104]
  [ 94  94  94]
  [ 97  97  97]
  ...
  [148 148 148]
  [147 147 147]
  [149 149 149]]

 [[ 93  93  93]
  [ 89  89  89]
  [102 102 102]
  ...
  [143 143 143]
  [149 149 149]
  [154 154 154]]

 ...

 [[175 175 175]
  [183 183 183]
  [186 186 186]
  ...
  [139 139 139]
  [137 137 137]
  [140 140 140]]

 [[182 182 182]
  [172 172 172]
  [165 165 165]
  ...
  [150 150 150]
  [144 144 144]
  [141 141 141]]

 [[171 171 171]
  [131 131 131]
  [106 106 106]
  ...
  [151 151 151]
  [142 142 142]
  [133 133 133]]]",768,1024,"[[188.72665405273438, 191.2626190185547, 867.974609375, 648.4827270507812]]","[[0.1843033730983734, 0.24903986851374307, 0.8476314544677734, 0.8443785508473715]]","[[209.92, 186.24, 888.32, 658.5600000000001]]","<class 'list'>","[[0.205, 0.24250000000000002, 0.8675, 0.8575]]","[[0.9641634586294259]]","[0.9641634586294259]",1,0.9641634586294259
"[[[152 152 152]
  [165 165 165]
  [160 160 160]
  ...
  [100 100 100]
  [ 80  80  80]
  [108 108 108]]

 [[167 167 167]
  [170 170 170]
  [157 157 157]
  ...
  [ 88  88  88]
  [ 72  72  72]
  [ 82  82  82]]

 [[178 178 178]
  [170 170 170]
  [155 155 155]
  ...
  [ 83  83  83]
  [ 81  81  81]
  [ 73  73  73]]

 ...

 [[118 118 118]
  [118 118 118]
  [118 118 118]
  ...
  [ 38  38  38]
  [ 40  40  40]
  [ 42  42  42]]

 [[119 119 119]
  [120 120 120]
  [120 120 120]
  ...
  [ 43  43  43]
  [ 45  45  45]
  [ 46  46  46]]

 [[119 119 119]
  [120 120 120]
  [120 120 120]
  ...
  [ 43  43  43]
  [ 45  45  45]
  [ 46  46  46]]]",778,1024,"[[5.394921779632568, 3.206347703933716, 1024.0, 776.0560302734375], [421.37335205078125, 1.7467529773712158, 1023.76318359375, 773.0745239257812], [0.6319335699081421, 0.0, 470.3974609375, 768.39892578125], [5.442578315734863, 0.0, 1021.0955200195312, 764.0950317382812]]","[[0.00526847830042243, 0.004121269542331254, 1.0, 0.9975013242589171], [0.41149741411209106, 0.0022451837755414084, 0.9997687339782715, 0.993669053889179], [0.00061712262686342, 0.0, 0.45937252044677734, 0.9876592876365681], [0.005315017886459827, 0.0, 0.9971635937690735, 0.9821272901520325]]","[[0.0, 0.0, 1023.36, 777.360484]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.999178]]","[[0.9941625432799687, 0.7909514390930392, 0.7254019138325316, 0.9877388572273418]]","[0.9941625432799687]",1,0.9941625432799687
"[[[ 65  65  65]
  [ 73  73  73]
  [ 80  80  80]
  ...
  [138 138 138]
  [145 145 145]
  [136 136 136]]

 [[ 66  66  66]
  [ 71  71  71]
  [ 76  76  76]
  ...
  [141 141 141]
  [148 148 148]
  [136 136 136]]

 [[ 76  76  76]
  [ 77  77  77]
  [ 78  78  78]
  ...
  [140 140 140]
  [148 148 148]
  [134 134 134]]

 ...

 [[150 150 150]
  [140 140 140]
  [157 157 157]
  ...
  [193 193 193]
  [190 190 190]
  [184 184 184]]

 [[158 158 158]
  [147 147 147]
  [167 167 167]
  ...
  [184 184 184]
  [187 187 187]
  [186 186 186]]

 [[167 167 167]
  [157 157 157]
  [170 170 170]
  ...
  [176 176 176]
  [182 182 182]
  [183 183 183]]]",680,1024,"[[505.6454162597656, 171.2227020263672, 788.03369140625, 581.4121704101562], [473.35577392578125, 263.7154235839844, 637.0275268554688, 584.8937377929688]]","[[0.49379435181617737, 0.2517980912152459, 0.769564151763916, 0.8550178976619944], [0.46226149797439575, 0.38781679938821234, 0.6220971941947937, 0.8601378496955423]]","[[468.48, 171.43956, 785.92, 584.68508]]","<class 'list'>","[[0.4575, 0.252117, 0.7675, 0.859831]]","[[0.9676764504001582, 0.8105036953249488]]","[0.9676764504001582]",1,0.9676764504001582
"[[[118 118 118]
  [103 103 103]
  [ 89  89  89]
  ...
  [107 107 107]
  [107 107 107]
  [107 107 107]]

 [[ 87  87  87]
  [ 85  85  85]
  [ 85  85  85]
  ...
  [108 108 108]
  [108 108 108]
  [108 108 108]]

 [[ 70  70  70]
  [ 77  77  77]
  [ 87  87  87]
  ...
  [109 109 109]
  [109 109 109]
  [109 109 109]]

 ...

 [[164 164 164]
  [160 160 160]
  [200 200 200]
  ...
  [110 110 110]
  [119 119 119]
  [115 115 115]]

 [[185 185 185]
  [177 177 177]
  [210 210 210]
  ...
  [108 108 108]
  [115 115 115]
  [110 110 110]]

 [[203 203 203]
  [190 190 190]
  [217 217 217]
  ...
  [105 105 105]
  [111 111 111]
  [104 104 104]]]",683,1024,"[[45.849327087402344, 71.215087890625, 381.7435607910156, 581.9628295898438]]","[[0.04477473348379135, 0.10426806426153001, 0.3727964460849762, 0.8520685645532119]]","[[51.00032, 69.999987, 380.99967999999996, 590.9999]]","<class 'list'>","[[0.049805, 0.10248900000000001, 0.37206999999999996, 0.8653000000000001]]","[[0.9872234547737407]]","[0.9872234547737407]",1,0.9872234547737407
"[[[ 25  25  25]
  [ 25  25  25]
  [ 25  25  25]
  ...
  [ 33  33  33]
  [ 33  33  33]
  [ 33  33  33]]

 [[ 25  25  25]
  [ 25  25  25]
  [ 25  25  25]
  ...
  [ 33  33  33]
  [ 33  33  33]
  [ 33  33  33]]

 [[ 25  25  25]
  [ 25  25  25]
  [ 25  25  25]
  ...
  [ 33  33  33]
  [ 33  33  33]
  [ 33  33  33]]

 ...

 [[213 213 213]
  [213 213 213]
  [213 213 213]
  ...
  [101 101 101]
  [100 100 100]
  [100 100 100]]

 [[213 213 213]
  [213 213 213]
  [213 213 213]
  ...
  [102 102 102]
  [ 99  99  99]
  [ 99  99  99]]

 [[213 213 213]
  [213 213 213]
  [213 213 213]
  ...
  [103 103 103]
  [ 99  99  99]
  [ 98  98  98]]]",1024,647,"[[104.51066589355469, 26.563085556030273, 647.0, 1014.4548950195312]]","[[0.16153116830533953, 0.025940513238310814, 1.0, 0.990678608417511]]","[[104.31386900000001, 33.92, 646.3601170000001, 1023.36]]","<class 'list'>","[[0.161227, 0.033125, 0.9990110000000001, 0.999375]]","[[0.9912579982091281]]","[0.9912579982091281]",1,0.9912579982091281
"[[[127 127 127]
  [136 136 136]
  [134 134 134]
  ...
  [ 71  71  71]
  [169 169 169]
  [229 229 229]]

 [[145 145 145]
  [177 177 177]
  [184 184 184]
  ...
  [ 75  75  75]
  [ 94  94  94]
  [160 160 160]]

 [[106 106 106]
  [158 158 158]
  [179 179 179]
  ...
  [108 108 108]
  [ 92  92  92]
  [101 101 101]]

 ...

 [[151 151 151]
  [154 154 154]
  [169 169 169]
  ...
  [138 138 138]
  [158 158 158]
  [111 111 111]]

 [[158 158 158]
  [140 140 140]
  [159 159 159]
  ...
  [140 140 140]
  [164 164 164]
  [111 111 111]]

 [[132 132 132]
  [146 146 146]
  [169 169 169]
  ...
  [155 155 155]
  [165 165 165]
  [138 138 138]]]",768,1024,"[[15.962158203125, 5.382128715515137, 518.2186279296875, 493.9849548339844], [709.6434326171875, 2.9590821266174316, 1023.5480346679688, 541.10107421875], [345.7049865722656, 3.3580565452575684, 871.5466918945312, 513.19189453125]]","[[0.015588045120239258, 0.007007980098327001, 0.5060728788375854, 0.6432095766067505], [0.6930111646652222, 0.003852971519033114, 0.9995586276054382, 0.7045586903889974], [0.33760252594947815, 0.004372469459970792, 0.8511198163032532, 0.6682186126708984]]","[[11.52, 0.0, 1023.36, 539.52]]","<class 'list'>","[[0.01125, 0.0, 0.999375, 0.7025]]","[[0.7204993051529545, 0.6550154066672967, 0.7439945325112886]]","[0.7439945325112886]",1,0.7439945325112886
"[[[130 130 130]
  [130 130 130]
  [130 130 130]
  ...
  [188 188 188]
  [188 188 188]
  [188 188 188]]

 [[130 130 130]
  [130 130 130]
  [130 130 130]
  ...
  [188 188 188]
  [188 188 188]
  [188 188 188]]

 [[130 130 130]
  [130 130 130]
  [130 130 130]
  ...
  [186 186 186]
  [186 186 186]
  [186 186 186]]

 ...

 [[ 88  88  88]
  [104 104 104]
  [107 107 107]
  ...
  [173 173 173]
  [179 179 179]
  [185 185 185]]

 [[117 117 117]
  [128 128 128]
  [123 123 123]
  ...
  [167 167 167]
  [171 171 171]
  [173 173 173]]

 [[129 129 129]
  [138 138 138]
  [130 130 130]
  ...
  [162 162 162]
  [164 164 164]
  [162 162 162]]]",683,1024,"[[268.016357421875, 515.5689697265625, 397.1435546875, 617.608154296875], [812.5064697265625, 490.16278076171875, 947.5687255859375, 596.22216796875], [611.4998779296875, 500.5091857910156, 683.2078857421875, 613.7698974609375], [85.41966247558594, 496.5965881347656, 183.97679138183594, 595.7405395507812], [173.56787109375, 478.1363220214844, 232.0701141357422, 611.6204833984375]]","[[0.2617347240447998, 0.7548593993068266, 0.3878355026245117, 0.9042579125869327], [0.7934633493423462, 0.7176614652440977, 0.9253600835800171, 0.8729460731606882], [0.5971678495407104, 0.7328099352723508, 0.667195200920105, 0.8986382100452965], [0.08341763913631439, 0.7270813881914577, 0.17966483533382416, 0.8722409071021687], [0.16949987411499023, 0.7000531801193036, 0.22663097083568573, 0.8954911909201134]]","[[80.0, 477.330942, 236.16, 618.2877990000001], [262.4, 513.210981, 402.56, 623.413714], [611.2, 498.474573, 682.24, 619.569107], [817.28, 486.942118, 947.2, 597.1441679999999]]","<class 'list'>","[[0.078125, 0.698874, 0.230625, 0.9052530000000001], [0.25625, 0.7514069999999999, 0.393125, 0.9127580000000001], [0.596875, 0.729831, 0.66625, 0.9071290000000001], [0.798125, 0.712946, 0.925, 0.8742959999999999]]","[[0.7088517411486163, 0.23030249433593, 0.3888250312178736, 0.9029210549891462, 0.9089316083107856], [0.9803286051297726, 0.34393664484808156, 0.5518730380449247, 0.6717716445360226, 0.7532645587550425], [0.5529365924565012, 0.6359040849328228, 0.9891206541288524, 0.3601628793470214, 0.41041634791326576], [0.3397737758901978, 0.990386845193767, 0.6342373621050706, 0.20540344091308857, 0.2398538996221104]]","[0.9089316083107856, 0.9803286051297726, 0.9891206541288524, 0.990386845193767]",4,0.9671919281907945
"[[[ 83  83  83]
  [ 89  89  89]
  [ 97  97  97]
  ...
  [ 29  29  29]
  [ 26  26  26]
  [ 24  24  24]]

 [[ 71  71  71]
  [ 78  78  78]
  [ 90  90  90]
  ...
  [ 26  26  26]
  [ 24  24  24]
  [ 23  23  23]]

 [[ 56  56  56]
  [ 66  66  66]
  [ 83  83  83]
  ...
  [ 22  22  22]
  [ 22  22  22]
  [ 22  22  22]]

 ...

 [[ 76  76  76]
  [ 75  75  75]
  [ 75  75  75]
  ...
  [117 117 117]
  [125 125 125]
  [130 130 130]]

 [[ 74  74  74]
  [ 74  74  74]
  [ 73  73  73]
  ...
  [117 117 117]
  [129 129 129]
  [137 137 137]]

 [[ 74  74  74]
  [ 73  73  73]
  [ 73  73  73]
  ...
  [116 116 116]
  [132 132 132]
  [144 144 144]]]",735,1024,"[[337.68280029296875, 281.4662170410156, 642.6527099609375, 502.32501220703125]]","[[0.3297683596611023, 0.382947234069409, 0.627590537071228, 0.6834353907578656]]","[[336.891904, 234.209955, 662.36416, 510.31123500000007]]","<class 'list'>","[[0.328996, 0.318653, 0.64684, 0.6943010000000001]]","[[0.9310012583439135]]","[0.9310012583439135]",1,0.9310012583439135
"[[[106 106 106]
  [ 94  94  94]
  [104 104 104]
  ...
  [183 183 183]
  [174 174 174]
  [155 155 155]]

 [[133 133 133]
  [143 143 143]
  [147 147 147]
  ...
  [186 186 186]
  [189 189 189]
  [167 167 167]]

 [[129 129 129]
  [137 137 137]
  [131 131 131]
  ...
  [178 178 178]
  [188 188 188]
  [178 178 178]]

 ...

 [[ 47  47  47]
  [109 109 109]
  [174 174 174]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[ 65  65  65]
  [132 132 132]
  [184 184 184]
  ...
  [253 253 253]
  [251 251 251]
  [250 250 250]]

 [[ 63  63  63]
  [185 185 185]
  [239 239 239]
  ...
  [244 244 244]
  [241 241 241]
  [239 239 239]]]",768,1024,"[]","[]","[[0.0, 66.560256, 1022.72, 697.599744]]","<class 'list'>","[[0.0, 0.086667, 0.99875, 0.908333]]","[[]]","[0]",1,0.0
"[[[116 116 116]
  [117 117 117]
  [116 116 116]
  ...
  [ 80  80  80]
  [ 79  79  79]
  [ 77  77  77]]

 [[119 119 119]
  [119 119 119]
  [118 118 118]
  ...
  [ 83  83  83]
  [ 81  81  81]
  [ 78  78  78]]

 [[122 122 122]
  [121 121 121]
  [119 119 119]
  ...
  [ 87  87  87]
  [ 84  84  84]
  [ 81  81  81]]

 ...

 [[173 173 173]
  [177 177 177]
  [178 178 178]
  ...
  [192 192 192]
  [206 206 206]
  [204 204 204]]

 [[171 171 171]
  [177 177 177]
  [177 177 177]
  ...
  [183 183 183]
  [201 201 201]
  [202 202 202]]

 [[171 171 171]
  [179 179 179]
  [181 181 181]
  ...
  [177 177 177]
  [201 201 201]
  [206 206 206]]]",672,1024,"[[496.5562438964844, 187.1123504638672, 971.0009765625, 543.9769897460938], [25.179149627685547, 176.98428344726562, 463.84051513671875, 593.2858276367188], [298.00732421875, 211.9090118408203, 630.4666137695312, 573.8001708984375]]","[[0.4849182069301605, 0.2784409977140881, 0.9482431411743164, 0.8094895680745443], [0.024589013308286667, 0.2633694694155738, 0.4529692530632019, 0.8828658149355934], [0.29102277755737305, 0.31534079142979216, 0.6156900525093079, 0.8538693019321987]]","[[28.8, 176.639904, 970.88, 592.6401599999999]]","<class 'list'>","[[0.028125, 0.262857, 0.948125, 0.8819049999999999]]","[[0.7206235554692425, 0.7401819703533302, 0.6556188064950959]]","[0.7401819703533302]",1,0.7401819703533302
"[[[121 121 121]
  [121 121 121]
  [121 121 121]
  ...
  [110 110 110]
  [110 110 110]
  [110 110 110]]

 [[121 121 121]
  [121 121 121]
  [121 121 121]
  ...
  [110 110 110]
  [110 110 110]
  [110 110 110]]

 [[121 121 121]
  [121 121 121]
  [121 121 121]
  ...
  [110 110 110]
  [110 110 110]
  [110 110 110]]

 ...

 [[162 162 162]
  [170 170 170]
  [179 179 179]
  ...
  [ 23  23  23]
  [ 23  23  23]
  [ 23  23  23]]

 [[163 163 163]
  [171 171 171]
  [179 179 179]
  ...
  [ 23  23  23]
  [ 23  23  23]
  [ 23  23  23]]

 [[165 165 165]
  [172 172 172]
  [179 179 179]
  ...
  [ 23  23  23]
  [ 23  23  23]
  [ 23  23  23]]]",683,1024,"[[139.60018920898438, 75.3438491821289, 1019.4482421875, 674.533203125]]","[[0.1363283097743988, 0.11031310275567922, 0.9955549240112305, 0.9876035184846267]]","[[154.88, 65.352855, 1023.36, 682.3593460000001]]","<class 'list'>","[[0.15125, 0.095685, 0.999375, 0.9990620000000001]]","[[0.9764798998314607]]","[0.9764798998314607]",1,0.9764798998314607
