image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[ 31  49  80]
  [ 31  48  81]
  [ 33  47  83]
  ...
  [ 54  39  43]
  [ 54  37  46]
  [ 52  38  50]]

 [[ 27  45  82]
  [ 27  44  83]
  [ 27  44  83]
  ...
  [ 56  42  43]
  [ 56  42  48]
  [ 56  40  51]]

 [[ 25  41  83]
  [ 25  43  84]
  [ 24  43  86]
  ...
  [ 58  44  45]
  [ 58  45  47]
  [ 58  44  50]]

 ...

 [[162 157 172]
  [165 164 174]
  [171 174 179]
  ...
  [ 94  92 111]
  [ 91  90 110]
  [ 88  88 112]]

 [[160 153 168]
  [163 159 171]
  [169 168 177]
  ...
  [ 93  93 107]
  [ 89  92 107]
  [ 87  91 110]]

 [[164 156 167]
  [166 159 172]
  [166 165 174]
  ...
  [ 93  95 106]
  [ 91  95 106]
  [ 85  93 106]]]",767,1024,"[[523.9734497070312, 288.4044494628906, 903.8118896484375, 528.1500244140625], [137.9497528076172, 272.9589538574219, 496.3904724121094, 529.4320068359375], [138.79705810546875, 274.0325927734375, 498.38983154296875, 529.7410278320312]]","[[0.5116928219795227, 0.37601623137273876, 0.8826287984848022, 0.6885919483886083], [0.13471655547618866, 0.35587868821045876, 0.48475632071495056, 0.6902633726674544], [0.13554400205612183, 0.3572784781922262, 0.4867088198661804, 0.6906662683598843]]","[[89.79660799999999, 272.466012, 535.630848, 530.757864], [526.178304, 285.065521, 907.4216960000001, 530.757864]]",<class 'list'>,"[[0.08769199999999999, 0.355236, 0.523077, 0.691992], [0.513846, 0.37166299999999997, 0.8861540000000001, 0.691992]]","[[0.5552847123466058, 0.9388734626505202, 0.9389538710751453], [0.9900297826124237, 0.5487237998755022, 0.5506590200437802]]","[0.9389538710751453, 0.9900297826124237]",2,0.9644918268437845
"[[[243 243 213]
  [246 246 216]
  [249 246 218]
  ...
  [ 98 138 143]
  [100 140 145]
  [101 141 146]]

 [[244 244 214]
  [247 247 217]
  [251 248 220]
  ...
  [ 98 138 143]
  [100 140 145]
  [100 140 145]]

 [[245 243 212]
  [248 246 216]
  [251 248 220]
  ...
  [ 99 139 144]
  [ 99 139 144]
  [ 99 139 144]]

 ...

 [[140 164 162]
  [142 166 164]
  [143 167 165]
  ...
  [125 152 148]
  [139 170 163]
  [151 182 175]]

 [[151 175 173]
  [153 177 175]
  [153 180 177]
  ...
  [136 168 163]
  [151 185 178]
  [162 196 189]]

 [[157 181 179]
  [160 184 182]
  [160 187 184]
  ...
  [144 180 174]
  [158 195 187]
  [167 204 194]]]",749,1024,"[[11.051953315734863, 69.3281021118164, 1023.8292846679688, 736.7994384765625], [13.09912109375, 56.3271484375, 1019.7950439453125, 736.4560546875]]","[[0.010792923159897327, 0.09256088399441442, 0.9998332858085632, 0.983710865789803], [0.012792110443115234, 0.0752031354305741, 0.9958935976028442, 0.9832524094626168]]","[[30.72, 83.22213899999998, 1024.0, 749.0]]",<class 'list'>,"[[0.03, 0.11111099999999997, 1.0, 1.0]]","[[0.972254463868572, 0.9623209020959604]]",[0.972254463868572],1,0.972254463868572
"[[[ 39  50  94]
  [ 14  24  72]
  [ 18  23  78]
  ...
  [ 83  82  92]
  [ 90  88 100]
  [101  99 111]]

 [[ 87  99 141]
  [ 46  56 103]
  [ 24  30  83]
  ...
  [ 81  80  90]
  [ 88  86  98]
  [ 98  96 108]]

 [[117 133 170]
  [ 94 108 150]
  [ 64  74 122]
  ...
  [ 81  78  87]
  [ 86  85  95]
  [ 95  94 104]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",682,1024,"[[512.7109375, 69.3615493774414, 836.0986328125, 439.65606689453125], [242.1510772705078, 219.118408203125, 421.247802734375, 373.6876525878906], [125.83671569824219, 0.0, 1023.8980712890625, 590.4295654296875], [371.85394287109375, 231.09774780273438, 524.568115234375, 410.34405517578125]]","[[0.5006942749023438, 0.10170315157982611, 0.816502571105957, 0.6446569895814241], [0.23647566139698029, 0.32128798856763197, 0.4113748073577881, 0.5479291093664086], [0.12288741767406464, 0.0, 0.9999004602432251, 0.8657325006300404], [0.3631386160850525, 0.33885300264330553, 0.5122735500335693, 0.6016775002577438]]","[[505.6, 71.24172, 832.799744, 433.05431400000003]]",<class 'list'>,"[[0.49375, 0.10446, 0.813281, 0.634977]]","[[0.984357820713992, 0.48202356564588095, 0.5766882306501842, 0.5887911211811412]]",[0.984357820713992],1,0.984357820713992
"[[[ 93 105 115]
  [105 117 129]
  [120 132 144]
  ...
  [ 88  98 105]
  [ 87  99 105]
  [ 84 100 106]]

 [[ 96 105 114]
  [102 114 124]
  [111 127 139]
  ...
  [ 74  86  92]
  [ 70  83  91]
  [ 66  81  90]]

 [[ 97 101 112]
  [ 97 106 119]
  [ 93 115 126]
  ...
  [ 57  70  78]
  [ 43  58  67]
  [ 38  54  61]]

 ...

 [[190 177 175]
  [193 181 175]
  [199 189 179]
  ...
  [180 176 171]
  [180 171 162]
  [181 166 157]]

 [[199 183 177]
  [198 185 177]
  [199 190 177]
  ...
  [176 171 170]
  [178 167 163]
  [181 165 159]]

 [[205 186 179]
  [203 188 179]
  [200 191 178]
  ...
  [172 165 168]
  [177 164 166]
  [181 166 164]]]",1024,1024,"[[397.56951904296875, 384.22393798828125, 646.9933471679688, 599.3141479492188]]","[[0.38825148344039917, 0.3752186894416809, 0.6318294405937195, 0.5852677226066589]]","[[384.65024, 377.71878399999997, 651.47904, 597.766144]]",<class 'list'>,"[[0.375635, 0.36886599999999997, 0.63621, 0.583756]]",[[0.9801547284322936]],[0.9801547284322936],1,0.9801547284322936
"[[[ 21  21  21]
  [ 11  11  11]
  [ 12  12  12]
  ...
  [ 12  12  12]
  [ 11  11  11]
  [ 21  21  21]]

 [[ 10  10  10]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [ 10  10  10]]

 [[ 12  12  12]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [ 12  12  12]]

 ...

 [[ 96 110 109]
  [ 91 103 105]
  [ 96 103 112]
  ...
  [ 72  72  72]
  [ 66  71  70]
  [ 75  83  83]]

 [[ 96 106 106]
  [ 88 103  99]
  [ 92 101 105]
  ...
  [ 64  74  74]
  [ 69  74  73]
  [ 78  80  80]]

 [[101 115 113]
  [ 92 110 109]
  [101 106 115]
  ...
  [ 76  79  83]
  [ 76  76  82]
  [ 79  85  84]]]",726,1024,"[[327.2183532714844, 248.4590301513672, 930.7092895507812, 495.825439453125], [336.09423828125, 247.1310577392578, 929.9183349609375, 498.48095703125]]","[[0.31954917311668396, 0.34223006907901815, 0.9088957905769348, 0.6829551507618802], [0.3282170295715332, 0.3404009059769391, 0.9081233739852905, 0.6866128884727961]]","[[120.832, 250.65077399999998, 957.780992, 524.523384]]",<class 'list'>,"[[0.118, 0.345249, 0.935333, 0.7224839999999999]]","[[0.8478226659682764, 0.8441281055866103]]",[0.8478226659682764],1,0.8478226659682764
"[[[173 225 248]
  [175 227 250]
  [175 227 250]
  ...
  [183 234 254]
  [183 234 254]
  [183 234 254]]

 [[174 226 249]
  [173 225 248]
  [173 225 248]
  ...
  [183 234 254]
  [183 234 254]
  [183 234 254]]

 [[175 227 250]
  [171 223 246]
  [171 223 246]
  ...
  [183 234 254]
  [183 234 254]
  [183 234 254]]

 ...

 [[147 209 233]
  [147 209 233]
  [149 211 235]
  ...
  [157 218 244]
  [157 218 244]
  [156 217 243]]

 [[147 209 233]
  [148 210 234]
  [151 213 237]
  ...
  [156 220 245]
  [155 219 244]
  [155 219 244]]

 [[148 210 234]
  [150 212 236]
  [153 215 239]
  ...
  [156 220 245]
  [156 220 245]
  [155 219 244]]]",1024,782,"[[279.4120178222656, 536.0394287109375, 567.1969604492188, 659.4888916015625]]","[[0.35730437061670794, 0.5234760046005249, 0.725315806201047, 0.6440321207046509]]","[[233.60138600000002, 522.6526719999999, 563.705482, 720.395264]]",<class 'list'>,"[[0.298723, 0.5104029999999999, 0.7208509999999999, 0.703511]]",[[0.8978555621532995]],[0.8978555621532995],1,0.8978555621532995
"[[[ 64  71  74]
  [ 71  78  81]
  [ 71  78  81]
  ...
  [ 76  79  84]
  [ 77  80  85]
  [ 73  76  81]]

 [[ 69  76  79]
  [ 67  74  77]
  [ 70  77  80]
  ...
  [ 80  83  88]
  [ 74  77  82]
  [ 65  68  73]]

 [[ 76  83  86]
  [ 61  68  71]
  [ 74  81  84]
  ...
  [ 80  83  88]
  [ 74  77  82]
  [ 66  69  74]]

 ...

 [[119 125 132]
  [112 118 125]
  [117 123 130]
  ...
  [ 93 102 111]
  [ 90  99 108]
  [ 87  96 105]]

 [[136 142 149]
  [124 130 137]
  [126 132 139]
  ...
  [ 90  99 108]
  [ 89  98 107]
  [ 90  99 108]]

 [[137 143 150]
  [126 132 139]
  [129 135 142]
  ...
  [ 91 100 109]
  [ 93 102 111]
  [ 97 106 115]]]",768,1024,"[[315.2325134277344, 121.87934875488281, 724.6765747070312, 371.47796630859375], [23.449682235717773, 579.5733642578125, 132.9127655029297, 655.2141723632812]]","[[0.30784425139427185, 0.15869706869125366, 0.7076919674873352, 0.48369526863098145], [0.022900080308318138, 0.7546528180440267, 0.12979762256145477, 0.8531434535980225]]","[[317.44, 126.080256, 964.48, 533.1202559999999]]",<class 'list'>,"[[0.31, 0.164167, 0.941875, 0.6941669999999999]]","[[0.7355784472896952, 0.26175644512074586]]",[0.7355784472896952],1,0.7355784472896952
"[[[  4   3  42]
  [  3   2  42]
  [  3   0  45]
  ...
  [ 37  16 125]
  [ 40  17 126]
  [ 41  18 127]]

 [[  4   2  44]
  [  3   0  45]
  [  3   0  45]
  ...
  [ 37  16 125]
  [ 40  17 126]
  [ 41  18 127]]

 [[  4   0  49]
  [  4   1  47]
  [  4   1  47]
  ...
  [ 37  16 125]
  [ 40  17 126]
  [ 40  17 126]]

 ...

 [[122 178 219]
  [120 178 220]
  [121 179 221]
  ...
  [ 40  73 123]
  [ 39  75 123]
  [ 39  76 120]]

 [[119 178 218]
  [119 177 219]
  [120 178 220]
  ...
  [ 40  73 123]
  [ 39  75 123]
  [ 40  77 121]]

 [[118 176 218]
  [116 176 218]
  [116 176 218]
  ...
  [ 39  72 122]
  [ 39  75 123]
  [ 40  77 121]]]",683,1024,"[[201.3678741455078, 55.5526123046875, 849.22509765625, 629.0963745117188], [48.693748474121094, 11.009180068969727, 1023.1259765625, 665.93505859375]]","[[0.19664831459522247, 0.08133618199807834, 0.8293213844299316, 0.9210781471621066], [0.04755248874425888, 0.016118858080482763, 0.9991464614868164, 0.9750147270772328]]","[[245.76, 42.887619, 818.56, 637.551814]]",<class 'list'>,"[[0.24, 0.062793, 0.799375, 0.933458]]","[[0.9400147198189922, 0.7630373019406524]]",[0.9400147198189922],1,0.9400147198189922
"[[[187 180 177]
  [186 181 178]
  [186 183 179]
  ...
  [ 26  42  55]
  [ 27  40  54]
  [ 24  37  51]]

 [[188 182 175]
  [186 183 175]
  [185 182 177]
  ...
  [ 25  38  54]
  [ 28  39  53]
  [ 28  39  53]]

 [[187 185 175]
  [186 184 174]
  [185 184 174]
  ...
  [ 29  37  54]
  [ 30  39  53]
  [ 31  40  54]]

 ...

 [[ 44  70  57]
  [ 43  69  56]
  [ 44  68  56]
  ...
  [ 30  40  40]
  [ 31  41  41]
  [ 31  41  41]]

 [[ 43  69  55]
  [ 43  69  55]
  [ 45  69  57]
  ...
  [ 30  38  45]
  [ 31  39  46]
  [ 29  36  45]]

 [[ 42  70  51]
  [ 43  70  54]
  [ 44  70  54]
  ...
  [ 30  36  47]
  [ 29  35  48]
  [ 26  31  46]]]",734,1024,"[[188.294921875, 4.331835746765137, 1022.5164184570312, 718.1160278320312]]","[[0.1838817596435547, 0.005901683578699096, 0.9985511898994446, 0.9783597109428218]]","[[147.34336000000002, 27.376732000000004, 943.2944640000001, 682.20529]]",<class 'list'>,"[[0.14389000000000002, 0.037298000000000005, 0.9211860000000001, 0.929435]]",[[0.8993683710829723]],[0.8993683710829723],1,0.8993683710829723
"[[[114 107 114]
  [113 106 113]
  [113 106 113]
  ...
  [ 66  62  68]
  [ 66  62  68]
  [ 64  60  66]]

 [[114 107 114]
  [113 106 113]
  [113 106 113]
  ...
  [ 67  63  69]
  [ 66  62  68]
  [ 65  61  67]]

 [[114 107 114]
  [114 107 114]
  [114 107 114]
  ...
  [ 67  63  69]
  [ 66  62  68]
  [ 65  61  67]]

 ...

 [[135 128 135]
  [136 129 136]
  [135 128 135]
  ...
  [118 113 122]
  [119 114 123]
  [118 113 122]]

 [[135 128 135]
  [136 129 136]
  [136 129 136]
  ...
  [119 114 123]
  [118 113 122]
  [119 114 123]]

 [[135 128 135]
  [136 129 136]
  [136 129 136]
  ...
  [119 114 123]
  [118 113 122]
  [119 114 123]]]",690,1024,"[[68.0662612915039, 15.3603515625, 677.9100952148438, 582.83056640625]]","[[0.06647095829248428, 0.022261379076086957, 0.6620215773582458, 0.8446819802989131]]","[[43.52, 37.799580000000006, 844.16, 588.13392]]",<class 'list'>,"[[0.0425, 0.05478200000000001, 0.824375, 0.852368]]",[[0.8773915494915672]],[0.8773915494915672],1,0.8773915494915672
"[[[ 68  19  39]
  [ 78  25  45]
  [ 78  22  41]
  ...
  [174 153 132]
  [173 152 131]
  [171 150 129]]

 [[ 80  23  44]
  [ 85  23  45]
  [ 89  25  47]
  ...
  [167 146 125]
  [169 148 127]
  [181 160 139]]

 [[ 96  48  66]
  [ 89  36  56]
  [ 94  38  61]
  ...
  [164 140 120]
  [171 147 127]
  [177 153 133]]

 ...

 [[155 132 164]
  [156 133 165]
  [161 139 168]
  ...
  [ 81  42  28]
  [ 75  39  29]
  [ 94  59  49]]

 [[160 137 169]
  [164 141 173]
  [167 145 174]
  ...
  [ 74  42  23]
  [ 71  40  25]
  [ 68  42  26]]

 [[161 138 170]
  [163 140 172]
  [166 144 173]
  ...
  [ 80  44  36]
  [ 82  48  42]
  [ 64  30  24]]]",665,1024,[],[],"[[686.4896, 303.83650500000005, 982.2208, 657.62914]]",<class 'list'>,"[[0.6704, 0.45689700000000005, 0.9592, 0.988916]]",[[]],[0],1,0.0
"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 17   1 139]
  [ 16   1 146]
  [ 14   1 147]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 16   0 138]
  [ 14   0 144]
  [ 12   0 145]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 18   0 137]
  [ 15   0 141]
  [ 13   0 143]]

 ...

 [[ 79  50  65]
  [ 79  50  65]
  [ 80  51  66]
  ...
  [ 58  45  89]
  [ 57  44  88]
  [ 55  45  88]]

 [[ 80  54  68]
  [ 79  53  67]
  [ 78  52  66]
  ...
  [ 59  46  90]
  [ 58  45  91]
  [ 58  45  91]]

 [[ 75  50  64]
  [ 72  47  61]
  [ 71  46  60]
  ...
  [ 63  48  92]
  [ 62  49  95]
  [ 62  49  95]]]",768,1024,[],[],"[[430.08, 153.60000000000002, 754.56, 503.04]]",<class 'list'>,"[[0.42, 0.20000000000000004, 0.736875, 0.655]]",[[]],[0],1,0.0
"[[[190 174 157]
  [188 172 155]
  [188 172 155]
  ...
  [112 100  82]
  [110 100  82]
  [110 100  82]]

 [[190 174 157]
  [188 172 155]
  [187 171 154]
  ...
  [110  98  80]
  [108  98  80]
  [110 100  82]]

 [[190 174 157]
  [187 171 154]
  [186 170 153]
  ...
  [110  97  81]
  [109  99  81]
  [112 102  84]]

 ...

 [[ 50  41  27]
  [ 50  43  28]
  [ 49  46  31]
  ...
  [115 119 120]
  [118 124 123]
  [122 129 126]]

 [[ 50  42  25]
  [ 51  44  27]
  [ 46  44  26]
  ...
  [115 119 120]
  [119 124 123]
  [122 127 125]]

 [[ 52  45  26]
  [ 55  49  30]
  [ 46  45  25]
  ...
  [118 122 123]
  [122 127 126]
  [124 129 127]]]",768,1024,"[[0.7540038824081421, 11.770581245422363, 1019.0384521484375, 758.5006713867188], [457.44891357421875, 283.91131591796875, 627.2510986328125, 433.49237060546875]]","[[0.0007363319164142013, 0.01532627766331037, 0.9951547384262085, 0.98763108253479], [0.446727454662323, 0.3696761926015218, 0.612549901008606, 0.5644431908925375]]","[[195.00032, 280.99968, 686.999552, 429.00019199999997]]",<class 'list'>,"[[0.19043, 0.365885, 0.670898, 0.5585939999999999]]","[[0.448893394393892, 0.7819460253815609]]",[0.7819460253815609],1,0.7819460253815609
"[[[  6  86 181]
  [ 10  90 185]
  [ 11  91 186]
  ...
  [ 44 137 212]
  [ 45 137 214]
  [ 35 127 204]]

 [[  6  86 181]
  [ 10  90 185]
  [ 10  90 185]
  ...
  [ 35 129 202]
  [ 40 134 207]
  [ 43 137 210]]

 [[  7  87 182]
  [ 10  90 185]
  [ 10  90 185]
  ...
  [ 35 129 195]
  [ 37 130 199]
  [ 47 140 209]]

 ...

 [[  2  68 147]
  [  3  69 148]
  [  7  70 150]
  ...
  [  7  36 121]
  [ 10  39 124]
  [ 13  42 127]]

 [[  2  68 147]
  [  2  68 147]
  [  5  68 148]
  ...
  [  5  36 121]
  [  8  38 125]
  [ 10  40 127]]

 [[  3  69 148]
  [  2  68 147]
  [  4  67 147]
  ...
  [  5  35 122]
  [  7  37 124]
  [ 10  40 127]]]",768,1024,"[[409.9759826660156, 275.83233642578125, 561.9212646484375, 437.9991149902344], [521.1746215820312, 390.94390869140625, 744.5714721679688, 528.7680053710938]]","[[0.4003671705722809, 0.35915668805440265, 0.5487512350082397, 0.5703113476435343], [0.5089595913887024, 0.5090415477752686, 0.727120578289032, 0.6885000069936117]]","[[405.76, 276.48, 551.04, 457.599744]]",<class 'list'>,"[[0.39625, 0.36000000000000004, 0.538125, 0.595833]]","[[0.9663472153086895, 0.6467309655698164]]",[0.9663472153086895],1,0.9663472153086895
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]]",959,1024,"[[52.490135192871094, 37.303810119628906, 1006.5813598632812, 932.3986206054688], [28.915624618530273, 59.123634338378906, 1001.6306762695312, 940.3859252929688]]","[[0.05125989764928818, 0.03889865497354422, 0.9829896092414856, 0.9722613353550248], [0.02823791466653347, 0.06165133924752753, 0.9781549572944641, 0.9805901202220738]]","[[79.53408, 59.626784, 1016.543232, 959.0]]",<class 'list'>,"[[0.07767, 0.062176, 0.992718, 1.0]]","[[0.9560969966988867, 0.9577178571742564]]",[0.9577178571742564],1,0.9577178571742564
"[[[109 115 122]
  [113 119 126]
  [112 118 123]
  ...
  [ 63  94  97]
  [ 51  80  84]
  [ 57  84  88]]

 [[113 119 126]
  [110 116 123]
  [112 116 121]
  ...
  [ 64  95  96]
  [ 53  84  87]
  [ 63  92  96]]

 [[123 125 135]
  [114 116 126]
  [113 116 124]
  ...
  [ 65  96  97]
  [ 54  85  86]
  [ 58  88  89]]

 ...

 [[121 119 118]
  [129 127 126]
  [130 131 127]
  ...
  [ 22  20  20]
  [ 22  17  18]
  [ 30  25  26]]

 [[126 125 121]
  [121 120 116]
  [124 124 118]
  ...
  [ 10   5   6]
  [ 11   6   7]
  [ 11   5   6]]

 [[120 117 112]
  [120 117 112]
  [125 125 119]
  ...
  [ 11   6   8]
  [ 33  28  29]
  [ 12   6   7]]]",768,1024,"[[0.0, 17.462499618530273, 1024.0, 749.5813598632812], [1.00048828125, 4.445605278015137, 638.25634765625, 450.582763671875]]","[[0.0, 0.02273762971162796, 1.0, 0.9760173956553141], [0.0009770393371582031, 0.0057885485390822096, 0.6232972145080566, 0.5866963068644205]]","[[192.64, 0.0, 624.0, 442.88025600000003]]",<class 'list'>,"[[0.188125, 0.0, 0.609375, 0.576667]]","[[0.560698651240971, 0.8677189711852275]]",[0.8677189711852275],1,0.8677189711852275
"[[[228 232 233]
  [228 232 233]
  [228 232 233]
  ...
  [227 231 232]
  [226 230 231]
  [225 229 230]]

 [[228 232 233]
  [228 232 233]
  [228 232 233]
  ...
  [227 231 232]
  [226 230 231]
  [225 229 230]]

 [[228 232 233]
  [228 232 233]
  [227 231 232]
  ...
  [227 231 232]
  [226 230 231]
  [226 230 231]]

 ...

 [[240 240 240]
  [241 241 241]
  [241 241 241]
  ...
  [231 236 237]
  [231 236 237]
  [231 236 237]]

 [[240 239 241]
  [240 239 241]
  [240 239 241]
  ...
  [231 236 237]
  [231 236 237]
  [232 237 238]]

 [[240 239 241]
  [240 239 241]
  [240 239 241]
  ...
  [231 236 237]
  [232 237 238]
  [232 237 238]]]",662,1024,"[[585.1296997070312, 211.58413696289062, 899.3861083984375, 585.3770751953125], [0.0, 155.5768585205078, 1002.9732666015625, 649.001953125], [582.3283081054688, 211.2926025390625, 900.0842895507812, 586.333984375]]","[[0.5714157223701477, 0.31961349994394356, 0.8783067464828491, 0.8842554005971488], [0.0, 0.2350103603028819, 0.9794660806655884, 0.9803654881042296], [0.5686799883842468, 0.31917311561791917, 0.8789885640144348, 0.8857008827416919]]","[[136.61696, 137.916446, 908.690432, 580.503828]]",<class 'list'>,"[[0.133415, 0.20833300000000002, 0.887393, 0.876894]]","[[0.693129997068503, 0.8224172245494294, 0.6946850118054047]]",[0.8224172245494294],1,0.8224172245494294
"[[[241 238 234]
  [241 238 234]
  [241 238 234]
  ...
  [244 240 239]
  [244 240 239]
  [244 240 239]]

 [[241 238 234]
  [241 238 234]
  [241 238 234]
  ...
  [244 240 239]
  [244 240 239]
  [244 240 239]]

 [[241 238 234]
  [242 239 235]
  [243 238 235]
  ...
  [244 240 239]
  [244 240 239]
  [244 240 239]]

 ...

 [[ 70 108 172]
  [ 70 108 172]
  [ 74 113 175]
  ...
  [ 37  63 130]
  [ 36  62 129]
  [ 40  66 133]]

 [[ 69 110 173]
  [ 67 108 171]
  [ 71 110 172]
  ...
  [ 37  61 127]
  [ 37  63 129]
  [ 37  63 129]]

 [[ 74 115 178]
  [ 72 113 176]
  [ 75 114 176]
  ...
  [ 37  59 125]
  [ 40  64 130]
  [ 38  62 128]]]",1024,1024,"[[16.376367568969727, 0.9097656011581421, 1015.0387573242188, 1009.8607177734375]]","[[0.015992546454072, 0.0008884429698809981, 0.9912487864494324, 0.9861921072006226]]","[[220.16, 71.68, 1011.712, 992.256]]",<class 'list'>,"[[0.215, 0.07, 0.988, 0.969]]",[[0.8585850334500609]],[0.8585850334500609],1,0.8585850334500609
"[[[188 179 175]
  [187 178 174]
  [187 178 174]
  ...
  [157 161 136]
  [160 159 139]
  [158 154 136]]

 [[195 183 179]
  [196 183 181]
  [195 182 180]
  ...
  [163 165 143]
  [163 161 143]
  [159 153 140]]

 [[203 191 189]
  [204 192 190]
  [203 194 191]
  ...
  [166 169 147]
  [161 161 145]
  [151 149 139]]

 ...

 [[ 77  72  73]
  [ 77  73  72]
  [ 75  73  72]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[ 81  79  78]
  [ 78  76  75]
  [ 75  76  74]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[ 81  79  78]
  [ 75  73  72]
  [ 77  75  74]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]]",768,1024,"[[66.6080093383789, 276.7591857910156, 510.9300842285156, 734.248046875], [475.398681640625, 334.08154296875, 642.9847412109375, 528.6311645507812]]","[[0.06504688411951065, 0.36036352316538495, 0.4989551603794098, 0.9560521443684896], [0.46425652503967285, 0.43500200907389325, 0.6279147863388062, 0.6883218288421631]]","[[462.72, 332.15999999999997, 667.52, 523.520256]]",<class 'list'>,"[[0.451875, 0.43249999999999994, 0.651875, 0.681667]]","[[0.5276033206796482, 0.9627990435642757]]",[0.9627990435642757],1,0.9627990435642757
"[[[138 162 190]
  [139 163 191]
  [139 169 194]
  ...
  [126 156 185]
  [119 149 178]
  [115 145 174]]

 [[141 165 193]
  [141 165 193]
  [137 168 191]
  ...
  [133 161 191]
  [129 157 187]
  [123 151 181]]

 [[140 167 194]
  [140 167 194]
  [138 166 190]
  ...
  [125 153 183]
  [128 156 186]
  [127 155 185]]

 ...

 [[133 166 192]
  [133 166 192]
  [133 165 194]
  ...
  [129 161 190]
  [124 157 183]
  [122 155 181]]

 [[132 162 191]
  [133 163 192]
  [133 163 192]
  ...
  [129 163 192]
  [125 159 188]
  [123 157 186]]

 [[125 153 184]
  [128 156 187]
  [130 159 190]
  ...
  [129 163 192]
  [124 161 189]
  [124 161 189]]]",768,1024,"[[370.9673156738281, 232.30862426757812, 639.5167236328125, 546.2958984375]]","[[0.3622727692127228, 0.302485187848409, 0.6245280504226685, 0.7113227844238281]]","[[344.800256, 236.000256, 632.000512, 543.999744]]",<class 'list'>,"[[0.336719, 0.307292, 0.617188, 0.708333]]",[[0.9691712497497129]],[0.9691712497497129],1,0.9691712497497129
"[[[ 10  11   9]
  [ 10  11   9]
  [ 10  11   9]
  ...
  [ 20  21  19]
  [ 20  21  19]
  [ 19  20  18]]

 [[ 10  11   9]
  [ 10  11   9]
  [ 11  12  10]
  ...
  [ 20  21  19]
  [ 20  21  19]
  [ 19  20  18]]

 [[ 10  11   9]
  [ 11  12  10]
  [ 11  12  10]
  ...
  [ 20  21  19]
  [ 20  21  19]
  [ 20  21  19]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",768,1024,"[[293.2694396972656, 2.7568602561950684, 1024.0, 657.4334106445312]]","[[0.28639593720436096, 0.003589661791920662, 1.0, 0.8560330867767334]]","[[234.24, 0.0, 1008.64, 704.000256]]",<class 'list'>,"[[0.22875, 0.0, 0.985, 0.916667]]",[[0.9271154918981925]],[0.9271154918981925],1,0.9271154918981925
