image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[ 54 142 112]
  [ 62 150 120]
  [ 61 150 117]
  ...
  [ 68 158 145]
  [ 67 157 144]
  [ 67 157 144]]

 [[ 52 140 110]
  [ 61 149 119]
  [ 62 151 118]
  ...
  [ 71 160 150]
  [ 71 161 148]
  [ 72 162 149]]

 [[ 54 140 110]
  [ 62 148 118]
  [ 65 152 119]
  ...
  [ 70 159 149]
  [ 69 158 148]
  [ 69 159 146]]

 ...

 [[ 53 131 100]
  [135 215 184]
  [ 83 163 132]
  ...
  [130 212 170]
  [ 85 167 125]
  [ 25 104  63]]

 [[  0  43  15]
  [  0  67  36]
  [ 33 111  80]
  ...
  [142 221 180]
  [ 91 170 129]
  [  4  82  41]]

 [[ 62 137 109]
  [  4  79  51]
  [ 55 133 102]
  ...
  [138 217 176]
  [ 97 176 135]
  [ 10  88  47]]]",576,1023,"[[794.869873046875, 5.027434349060059, 1022.136962890625, 481.4385681152344], [0.0, 9.061722755432129, 217.97903442382812, 563.6533203125], [151.07089233398438, 3.457923650741577, 425.3160705566406, 566.3478393554688], [416.3683776855469, 39.93722915649414, 769.3531494140625, 570.1010131835938], [754.8357543945312, 123.36366271972656, 932.9532470703125, 571.2954711914062], [160.22262573242188, 1.7383885383605957, 420.236083984375, 567.3142700195312]]","[[0.776998898384042, 0.008728184633784823, 0.999156366461999, 0.8358308474222819], [0.0, 0.015732157561514113, 0.2130782350184048, 0.9785647922092013], [0.147674381558147, 0.006003339671426349, 0.41575373465947274, 0.9832427766587999], [0.4070072118138288, 0.0693354672855801, 0.7520558645298754, 0.9897587034437392], [0.737864862555749, 0.21417302555508083, 0.9119777586220064, 0.991832415262858], [0.1566203575096988, 0.003018035656876034, 0.410787960884042, 0.9849206076727973]]","[['383', '40', '781', '576'], ['749', '137', '935', '576'], ['604', '2', '975', '576'], ['904', '169', '1023', '489'], ['350', '1', '547', '403'], ['153', '1', '422', '575'], ['153', '1', '423', '576'], ['4', '1', '229', '567']]",<class 'list'>,"[[0.37438905180840665, 0.06944444444444445, 0.7634408602150538, 1.0], [0.7321603128054741, 0.2378472222222222, 0.9139784946236559, 1.0], [0.5904203323558163, 0.003472222222222222, 0.9530791788856305, 1.0], [0.8836754643206256, 0.2934027777777778, 1.0, 0.8489583333333334], [0.3421309872922776, 0.001736111111111111, 0.5347018572825024, 0.6996527777777778], [0.1495601173020528, 0.001736111111111111, 0.4125122189638319, 0.9982638888888888], [0.1495601173020528, 0.001736111111111111, 0.41348973607038125, 1.0], [0.0039100684261974585, 0.001736111111111111, 0.2238514173998045, 0.984375]]","[[0.5492817372970278, 0.46255502881025595, 0.623584742010216, 0.9631320042386537, 0.6189127128467263, 0.6238674025730115], [0.7271348329319012, 0.23084209690912738, 0.35126475618454756, 0.6206550668300892, 0.9758504658493236, 0.3505063728989194], [0.7661292564643895, 0.3150351214281573, 0.45380458870195234, 0.7259891579553632, 0.7671775974440036, 0.45396498582697464], [0.76504108705729, 0.14213041266545126, 0.24228549728776153, 0.45501047050033266, 0.719205074921693, 0.24100733881427586], [0.43041943102602775, 0.4989559908127379, 0.6700245003277875, 0.6638506092555246, 0.40421250965233746, 0.6721725584332565], [0.3231355199261976, 0.7415447335799616, 0.9863733287710276, 0.6084583496881669, 0.35176092996257585, 0.9857701033491574], [0.3234201469644153, 0.7404542157968916, 0.9862745733745261, 0.6086147886625308, 0.35202195213241705, 0.9841519291917908], [0.2128784970994911, 0.9781636525602811, 0.7604550464832536, 0.4550689330214365, 0.23598274557074198, 0.7579698504494554]]","[0.9631320042386537, 0.9758504658493236, 0.7671775974440036, 0.76504108705729, 0.6721725584332565, 0.9863733287710276, 0.9862745733745261, 0.9781636525602811]",8,0.8867731584660452
"[[[ 78 158 219]
  [ 56 136 197]
  [ 42 120 179]
  ...
  [ 75 151 133]
  [ 55 131 113]
  [ 37 113  95]]

 [[ 74 151 213]
  [ 71 148 210]
  [ 66 142 201]
  ...
  [ 48 124 106]
  [ 17  92  76]
  [  6  82  64]]

 [[ 74 149 211]
  [ 86 161 223]
  [ 89 162 222]
  ...
  [ 12  87  71]
  [  0  56  42]
  [  0  58  42]]

 ...

 [[ 90 176 212]
  [ 91 175 211]
  [108 189 227]
  ...
  [ 49  98 154]
  [ 78 127 183]
  [ 78 127 183]]

 [[ 84 175 206]
  [ 88 178 212]
  [ 84 171 205]
  ...
  [ 48  97 153]
  [ 67 116 172]
  [ 55 104 160]]

 [[111 210 238]
  [104 201 229]
  [ 84 175 206]
  ...
  [ 33  82 138]
  [ 48  97 153]
  [ 33  82 138]]]",375,500,"[[173.6665802001953, 85.47820281982422, 498.0256652832031, 332.0786437988281], [83.6732406616211, 207.7792205810547, 326.89544677734375, 318.28851318359375]]","[[0.34733316040039064, 0.2279418741861979, 0.9960513305664063, 0.8855430501302083], [0.16734648132324217, 0.5540779215494792, 0.6537908935546874, 0.8487693684895833]]","[['195', '69', '500', '339'], ['104', '217', '336', '317']]",<class 'list'>,"[[0.39, 0.184, 1.0, 0.904], [0.208, 0.5786666666666667, 0.672, 0.8453333333333334]]","[[0.937416638067738, 0.5351550601075704], [0.5767195840335324, 0.9403268210514694]]","[0.937416638067738, 0.9403268210514694]",2,0.9388717295596036
"[[[ 96  97 111]
  [ 94  95 109]
  [ 92  93 107]
  ...
  [ 99 105 124]
  [ 96 102 121]
  [ 93  99 118]]

 [[113 114 128]
  [112 113 127]
  [111 112 126]
  ...
  [105 111 130]
  [102 108 127]
  [ 99 105 124]]

 [[120 120 136]
  [119 119 135]
  [119 119 135]
  ...
  [100 106 125]
  [ 98 104 123]
  [ 95 101 120]]

 ...

 [[214 221 216]
  [199 206 201]
  [194 201 196]
  ...
  [147 170 148]
  [140 160 141]
  [138 161 139]]

 [[215 217 217]
  [196 201 200]
  [191 196 195]
  ...
  [177 206 181]
  [171 200 175]
  [174 203 178]]

 [[202 201 203]
  [194 193 195]
  [204 203 205]
  ...
  [175 213 185]
  [174 212 184]
  [179 217 189]]]",413,550,"[[245.1111297607422, 111.60783386230469, 362.7168884277344, 249.088623046875]]","[[0.4456565995649858, 0.27023688586514455, 0.6594852516867897, 0.6031201526558717]]","[['236', '107', '436', '247']]",<class 'list'>,"[[0.4290909090909091, 0.25907990314769974, 0.7927272727272727, 0.5980629539951574]]",[[0.8797662267112971]],[0.8797662267112971],1,0.8797662267112971
"[[[188 179 175]
  [178 172 167]
  [254 247 244]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[187 178 174]
  [178 172 167]
  [250 243 240]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[185 176 172]
  [178 172 167]
  [243 236 233]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 ...

 [[115 123 130]
  [117 125 132]
  [119 127 134]
  ...
  [123 133 143]
  [143 152 162]
  [143 152 162]]

 [[119 126 135]
  [121 128 137]
  [121 130 139]
  ...
  [133 143 153]
  [132 141 151]
  [130 139 149]]

 [[123 130 139]
  [126 133 142]
  [126 135 144]
  ...
  [161 171 181]
  [143 152 162]
  [139 148 158]]]",366,650,"[[546.241943359375, 120.68170166015625, 578.1568603515625, 139.4666748046875], [68.55982971191406, 0.8203446865081787, 282.33251953125, 362.10162353515625], [312.6295166015625, 50.284889221191406, 402.0869445800781, 151.9444580078125], [219.7440185546875, 119.273681640625, 251.35546875, 140.90145874023438], [439.32830810546875, 128.42494201660156, 456.79345703125, 138.95733642578125]]","[[0.8403722205528846, 0.3297314253009734, 0.8894720928485577, 0.38105648853739754], [0.1054766610952524, 0.002241378924885734, 0.43435772235576925, 0.989348698183487], [0.48096848707932693, 0.13739040770817323, 0.6185952993539664, 0.4151487923710724], [0.3380677208533654, 0.32588437606728143, 0.3867007211538461, 0.3849766632246841], [0.6758897047776442, 0.3508878197174906, 0.7027591646634616, 0.37966485362235314]]","[['276', '208', '584', '352']]",<class 'list'>,"[[0.4246153846153846, 0.5683060109289617, 0.8984615384615384, 0.9617486338797814]]","[[0.3700751879554406, 0.4280122305136429, 0.37870020582053693, 0.33032153025051475, 0.3659055245593194]]",[0.4280122305136429],1,0.4280122305136429
"[[[133 128 125]
  [112 109 105]
  [124 120 119]
  ...
  [ 46  76  65]
  [ 55  85  74]
  [ 51  81  70]]

 [[133 128 125]
  [117 114 110]
  [124 120 119]
  ...
  [ 49  79  68]
  [ 57  87  76]
  [ 56  86  75]]

 [[132 127 126]
  [124 120 119]
  [127 123 122]
  ...
  [ 53  80  71]
  [ 61  88  79]
  [ 67  96  87]]

 ...

 [[ 74  75  73]
  [ 78  79  77]
  [ 75  76  74]
  ...
  [ 54  72  79]
  [ 50  63  71]
  [ 57  68  76]]

 [[ 70  71  69]
  [ 83  84  82]
  [ 70  71  69]
  ...
  [ 49  67  74]
  [ 46  59  67]
  [ 39  50  58]]

 [[ 72  73  71]
  [ 77  78  76]
  [ 70  71  69]
  ...
  [ 61  79  86]
  [ 50  63  71]
  [ 64  75  83]]]",500,375,"[[152.46253967285156, 0.0, 240.92613220214844, 219.43675231933594], [35.22373962402344, 0.0, 192.83282470703125, 427.6689147949219], [0.5844354629516602, 0.0, 74.91426849365234, 295.5021057128906], [324.9561462402344, 12.148022651672363, 374.4416198730469, 199.92385864257812], [270.1267395019531, 205.89451599121094, 320.99591064453125, 302.80718994140625], [70.95050048828125, 20.671648025512695, 84.05257415771484, 48.556583404541016], [71.01798248291016, 20.120342254638672, 83.21223449707031, 37.80664825439453], [196.98358154296875, 208.77294921875, 341.6092834472656, 400.454345703125], [339.5895690917969, 95.0459976196289, 372.22735595703125, 203.1170196533203], [325.3661804199219, 94.315673828125, 372.2816162109375, 202.8905029296875]]","[[0.4065667724609375, 0.0, 0.6424696858723958, 0.43887350463867186], [0.09392997233072917, 0.0, 0.5142208658854167, 0.8553378295898437], [0.0015584945678710938, 0.0, 0.1997713826497396, 0.5910042114257813], [0.8665497233072916, 0.024296045303344727, 0.998510986328125, 0.3998477172851562], [0.7203379720052083, 0.4117890319824219, 0.8559890950520833, 0.6056143798828125], [0.18920133463541666, 0.041343296051025394, 0.22414019775390626, 0.09711316680908202], [0.18938128662109374, 0.04024068450927734, 0.2218992919921875, 0.07561329650878906], [0.52528955078125, 0.4175458984375, 0.9109580891927084, 0.80090869140625], [0.9055721842447917, 0.19009199523925782, 0.9926062825520834, 0.40623403930664065], [0.8676431477864583, 0.18863134765625, 0.9927509765625, 0.405781005859375]]","[['180', '206', '375', '434'], ['262', '199', '375', '302']]",<class 'list'>,"[[0.48, 0.412, 1.0, 0.868], [0.6986666666666667, 0.398, 1.0, 0.604]]","[[0.42667239835642823, 0.4448594701343935, 0.2594459403515434, 0.42164830791137325, 0.6124307679296085, 0.18234194709093055, 0.17647484960607637, 0.8661447636936997, 0.4403487748306607, 0.453698849997331], [0.41532340018849656, 0.30536100970409086, 0.20772428145720384, 0.5691817811173067, 0.8616981124503134, 0.16009303854646084, 0.15523861149832013, 0.7023216309367374, 0.6104366769304984, 0.6281888921912496]]","[0.8661447636936997, 0.8616981124503134]",2,0.8639214380720066
"[[[253 255 254]
  [251 253 253]
  [254 254 254]
  ...
  [253 253 253]
  [255 255 255]
  [255 255 255]]

 [[250 252 252]
  [248 248 248]
  [245 245 245]
  ...
  [254 254 254]
  [254 254 254]
  [253 253 253]]

 [[253 255 255]
  [250 252 252]
  [244 244 244]
  ...
  [254 254 254]
  [252 252 252]
  [250 250 250]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",470,300,"[[15.941622734069824, 188.309814453125, 74.67208099365234, 428.45489501953125], [42.31659698486328, 184.44781494140625, 150.8851776123047, 425.1101379394531], [104.05924987792969, 234.12591552734375, 300.0, 430.5117492675781]]","[[0.053138742446899416, 0.4006591796875, 0.2489069366455078, 0.911606159616024], [0.1410553232828776, 0.39244215944980054, 0.5029505920410157, 0.9044896551903258], [0.3468641662597656, 0.49814024580285904, 1.0, 0.9159824452501663]]","[['103', '222', '300', '444']]",<class 'list'>,"[[0.3433333333333333, 0.4723404255319149, 1.0, 0.9446808510638298]]","[[0.44293461529720574, 0.5852468918614743, 0.9609329103402293]]",[0.9609329103402293],1,0.9609329103402293
"[[[  3   9   4]
  [ 23  29  24]
  [ 65  71  66]
  ...
  [ 81 104 126]
  [ 61  79 102]
  [ 71  84 106]]

 [[ 13  19  14]
  [ 21  27  22]
  [ 50  56  51]
  ...
  [ 79 102 124]
  [ 57  76  97]
  [ 67  81 103]]

 [[ 53  57  52]
  [ 47  51  46]
  [ 60  64  59]
  ...
  [ 79 103 125]
  [ 49  70  91]
  [ 54  71  90]]

 ...

 [[120 132 132]
  [116 128 128]
  [113 125 125]
  ...
  [106 124 141]
  [ 75  94 109]
  [ 57  73  89]]

 [[112 122 122]
  [109 119 119]
  [103 115 115]
  ...
  [ 79  97 114]
  [ 84 103 118]
  [ 97 113 129]]

 [[115 125 125]
  [109 119 119]
  [100 112 112]
  ...
  [111 129 146]
  [156 175 190]
  [196 212 228]]]",372,445,"[[135.6545867919922, 11.529791831970215, 304.0848693847656, 366.4841003417969]]","[[0.30484176807189256, 0.030994064064436062, 0.6833367851343047, 0.9851723127467658]]","[['133', '18', '314', '359']]",<class 'list'>,"[[0.298876404494382, 0.04838709677419355, 0.7056179775280899, 0.9650537634408602]]",[[0.9614810262946301]],[0.9614810262946301],1,0.9614810262946301
"[[[110 125 128]
  [109 124 127]
  [106 121 124]
  ...
  [105 121 128]
  [ 97 116 124]
  [ 95 114 122]]

 [[107 122 125]
  [106 121 124]
  [102 117 120]
  ...
  [ 99 115 122]
  [ 94 112 119]
  [ 96 114 121]]

 [[134 149 152]
  [120 135 138]
  [103 118 121]
  ...
  [ 95 111 118]
  [107 125 132]
  [111 129 136]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",320,450,"[[261.8946228027344, 60.40790557861328, 375.0289306640625, 264.73944091796875]]","[[0.5819880506727431, 0.1887747049331665, 0.8333976236979167, 0.8273107528686523]]","[['258', '56', '381', '267']]",<class 'list'>,"[[0.5733333333333334, 0.175, 0.8466666666666667, 0.834375]]",[[0.9704402975162782]],[0.9704402975162782],1,0.9704402975162782
"[[[130 134 123]
  [113 117 106]
  [106 107  97]
  ...
  [ 63  64  60]
  [ 72  73  69]
  [ 78  79  75]]

 [[153 159 148]
  [118 124 113]
  [112 116 105]
  ...
  [101 102  98]
  [112 113 109]
  [117 118 114]]

 [[153 161 150]
  [133 141 130]
  [149 155 144]
  ...
  [168 169 167]
  [177 178 176]
  [180 181 179]]

 ...

 [[ 83 100  97]
  [ 91 108 105]
  [ 97 111 110]
  ...
  [102 180 157]
  [100 178 155]
  [ 82 160 137]]

 [[ 67  81  79]
  [ 76  90  88]
  [ 84  96  96]
  ...
  [ 74 118 105]
  [ 83 125 114]
  [ 81 125 112]]

 [[ 55  68  66]
  [ 65  78  76]
  [ 76  86  86]
  ...
  [ 30  62  57]
  [ 43  72  69]
  [ 53  85  80]]]",363,644,"[[313.8739013671875, 105.32276916503906, 497.299560546875, 246.51461791992188], [162.26739501953125, 127.18951416015625, 299.7178955078125, 197.86813354492188]]","[[0.4873818344210986, 0.29014536960065856, 0.7722042865634705, 0.6791036306333936], [0.2519680046887131, 0.3503843365293561, 0.4654004588630629, 0.5450912769832559]]","[['305', '90', '499', '238'], ['158', '129', '300', '210']]",<class 'list'>,"[[0.47360248447204967, 0.24793388429752067, 0.7748447204968945, 0.6556473829201102], [0.2453416149068323, 0.35537190082644626, 0.4658385093167702, 0.5785123966942148]]","[[0.942271358776292, 0.5651664505546761], [0.5752100147184115, 0.9631413241845015]]","[0.942271358776292, 0.9631413241845015]",2,0.9527063414803967
"[[[ 16  69  89]
  [ 24  80  99]
  [ 41  98 119]
  ...
  [  0  51  56]
  [  0  25  28]
  [  0  43  44]]

 [[ 26  77  97]
  [ 26  79 100]
  [ 28  85 106]
  ...
  [  8  58  64]
  [  0  28  31]
  [  3  34  37]]

 [[ 46  96 118]
  [ 49 102 123]
  [ 40  94 117]
  ...
  [ 22  69  73]
  [  0  32  36]
  [  8  25  28]]

 ...

 [[ 30 115 117]
  [ 44 131 133]
  [ 37 129 130]
  ...
  [ 18 120 119]
  [ 52 137 139]
  [ 69 149 150]]

 [[  7 114 112]
  [ 20 121 119]
  [ 32 129 127]
  ...
  [ 30 114 119]
  [ 47 124 127]
  [ 67 141 145]]

 [[ 22 129 127]
  [ 14 115 113]
  [  7 104 102]
  ...
  [ 37 121 126]
  [ 47 124 127]
  [ 59 133 137]]]",533,800,"[[63.96595001220703, 71.0561752319336, 448.5431213378906, 386.2843322753906], [182.48077392578125, 100.57805633544922, 688.3414306640625, 508.11590576171875], [215.96200561523438, 97.20067596435547, 685.7607421875, 507.6216735839844]]","[[0.07995743751525879, 0.13331364959086978, 0.5606789016723632, 0.7247360830682751], [0.22810096740722657, 0.18870179425037376, 0.8604267883300781, 0.9533131440182341], [0.26995250701904294, 0.18236524571173635, 0.857200927734375, 0.952385879144436]]","[['143', '96', '697', '505'], ['57', '63', '444', '390']]",<class 'list'>,"[[0.17875, 0.1801125703564728, 0.87125, 0.9474671669793621], [0.07125, 0.11819887429643527, 0.555, 0.7317073170731707]]","[[0.6643218532792572, 0.9567073821221389, 0.934179385062176], [0.976836042335515, 0.6344530513162684, 0.6197544356730919]]","[0.9567073821221389, 0.976836042335515]",2,0.966771712228827
"[[[ 89 109 127]
  [ 92 112 130]
  [100 120 138]
  ...
  [115 112 114]
  [116 113 115]
  [117 114 116]]

 [[ 95 116 137]
  [ 99 120 141]
  [105 126 147]
  ...
  [113 110 112]
  [114 111 113]
  [114 111 113]]

 [[121 142 164]
  [124 145 167]
  [129 150 172]
  ...
  [112 109 111]
  [111 108 110]
  [111 108 110]]

 ...

 [[ 43  45  56]
  [ 42  44  55]
  [ 40  42  53]
  ...
  [ 64  68  73]
  [ 65  69  74]
  [ 65  69  74]]

 [[ 46  48  59]
  [ 44  46  57]
  [ 42  44  55]
  ...
  [ 64  68  73]
  [ 64  68  73]
  [ 65  69  74]]

 [[ 47  49  60]
  [ 45  47  58]
  [ 42  44  55]
  ...
  [ 64  68  73]
  [ 65  69  74]
  [ 65  69  74]]]",360,640,"[[301.6224365234375, 86.0245361328125, 517.956787109375, 272.243408203125]]","[[0.4712850570678711, 0.23895704481336805, 0.8093074798583985, 0.756231689453125]]","[['296', '77', '531', '269']]",<class 'list'>,"[[0.4625, 0.21388888888888888, 0.8296875, 0.7472222222222222]]",[[0.9571637156658783]],[0.9571637156658783],1,0.9571637156658783
"[[[250 253 255]
  [ 79  82  87]
  [ 17  20  25]
  ...
  [ 43  59  95]
  [ 42  58  94]
  [ 43  59  95]]

 [[250 253 255]
  [ 79  82  87]
  [ 18  21  26]
  ...
  [ 43  59  95]
  [ 42  58  94]
  [ 42  58  94]]

 [[250 253 255]
  [ 80  83  88]
  [ 20  23  28]
  ...
  [ 43  60  93]
  [ 42  59  92]
  [ 42  59  92]]

 ...

 [[224 255 229]
  [136 179 142]
  [108 158 118]
  ...
  [ 84 146  98]
  [ 94 155 105]
  [103 164 114]]

 [[223 255 226]
  [137 181 142]
  [111 165 118]
  ...
  [ 80 146 104]
  [ 91 155 113]
  [ 97 162 117]]

 [[232 255 238]
  [136 175 143]
  [105 162 117]
  ...
  [ 78 142 107]
  [ 81 145 109]
  [ 90 155 116]]]",657,569,"[[179.8264617919922, 5.498851299285889, 485.0838928222656, 533.136474609375], [0.0, 63.664527893066406, 269.15496826171875, 577.818115234375]]","[[0.3160394759085979, 0.00836963668080044, 0.8525200225347375, 0.8114710420234018], [0.0, 0.09690186893921827, 0.473031578667344, 0.8794796274495814]]","[['1', '66', '296', '566'], ['150', '11', '519', '530'], ['387', '339', '488', '418']]",<class 'list'>,"[[0.0017574692442882249, 0.1004566210045662, 0.5202108963093146, 0.8614916286149162], [0.26362038664323373, 0.0167427701674277, 0.9121265377855887, 0.806697108066971], [0.680140597539543, 0.5159817351598174, 0.8576449912126538, 0.6362252663622526]]","[[0.6088293245695903, 0.956471809475077], [0.9257069760252647, 0.5893482892161432], [0.4730797404099617, 0.2905893135364324]]","[0.956471809475077, 0.9257069760252647, 0.4730797404099617]",3,0.7850861753034345
"[[[ 72 131 133]
  [ 48  97  99]
  [ 35  75  74]
  ...
  [ 29  33  21]
  [ 29  31  19]
  [ 30  30  18]]

 [[ 67 117 123]
  [ 56 104 108]
  [ 31  79  80]
  ...
  [ 27  31  19]
  [ 27  29  17]
  [ 28  28  16]]

 [[ 50 105 110]
  [ 48  95  99]
  [ 44  81  85]
  ...
  [ 25  29  18]
  [ 26  27  17]
  [ 25  26  16]]

 ...

 [[ 32  67  77]
  [ 34  59  75]
  [ 40  70  89]
  ...
  [ 16  38  50]
  [ 16  40  60]
  [ 12  38  62]]

 [[ 39  82  91]
  [ 26  42  59]
  [ 39  64  84]
  ...
  [ 12  46  59]
  [ 17  53  71]
  [ 18  55  77]]

 [[ 45  87 100]
  [ 38  60  78]
  [ 39  69  88]
  ...
  [ 26  47  62]
  [ 31  54  76]
  [ 39  63  87]]]",750,500,"[[0.0, 183.5427703857422, 400.45318603515625, 750.0]]","[[0.0, 0.24472369384765624, 0.8009063720703125, 1.0]]","[['1', '178', '421', '742']]",<class 'list'>,"[[0.002, 0.23733333333333334, 0.842, 0.9893333333333333]]",[[0.966735401580559]],[0.966735401580559],1,0.966735401580559
"[[[ 34  28 177]
  [ 31  25 174]
  [ 29  23 170]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 39  32 183]
  [ 37  31 180]
  [ 34  28 177]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 46  38 192]
  [ 43  36 187]
  [ 40  33 184]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 92  83  80]
  [ 89  82  79]
  [ 90  81  78]
  ...
  [ 27 104  60]
  [ 23 102  58]
  [ 28 107  63]]

 [[ 92  80  78]
  [ 90  81  78]
  [ 91  80  76]
  ...
  [ 31 103  60]
  [ 38 108  67]
  [ 24  92  51]]

 [[ 93  81  79]
  [ 93  81  79]
  [ 93  82  78]
  ...
  [ 20  91  48]
  [ 30  95  56]
  [ 30  93  54]]]",450,600,"[[271.54498291015625, 65.93650817871094, 527.8681640625, 444.6700744628906], [1.0342741012573242, 2.079033851623535, 238.11277770996094, 450.0]]","[[0.4525749715169271, 0.14652557373046876, 0.8797802734375, 0.9881557210286458], [0.0017237901687622071, 0.004620075225830078, 0.39685462951660155, 1.0]]","[['230', '66', '534', '449']]",<class 'list'>,"[[0.38333333333333336, 0.14666666666666667, 0.89, 0.9977777777777778]]","[[0.9422682749438474, 0.5075200013505521]]",[0.9422682749438474],1,0.9422682749438474
"[[[ 40  50  50]
  [ 31  43  43]
  [ 30  42  44]
  ...
  [ 26  42  49]
  [ 31  43  49]
  [ 32  44  50]]

 [[ 69  77  77]
  [ 56  66  66]
  [ 38  47  50]
  ...
  [ 30  46  53]
  [ 45  59  65]
  [ 45  59  65]]

 [[ 68  73  74]
  [ 70  75  76]
  [ 62  70  70]
  ...
  [ 36  52  59]
  [ 65  80  89]
  [ 64  79  88]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",318,450,"[[98.93355560302734, 68.0389633178711, 299.9822082519531, 258.701171875]]","[[0.21985234578450522, 0.21395900414424873, 0.6666271294487848, 0.8135256977201258]]","[['98', '63', '296', '265']]",<class 'list'>,"[[0.21777777777777776, 0.19811320754716982, 0.6577777777777778, 0.8333333333333334]]",[[0.9709505294980949]],[0.9709505294980949],1,0.9709505294980949
"[[[131 107 101]
  [151 127 121]
  [158 137 129]
  ...
  [ 24  23  19]
  [ 24  23  19]
  [ 24  23  19]]

 [[126 102  96]
  [141 117 111]
  [155 134 126]
  ...
  [ 24  23  19]
  [ 23  22  18]
  [ 23  22  18]]

 [[123 101  95]
  [129 107 101]
  [151 129 123]
  ...
  [ 25  24  20]
  [ 22  21  17]
  [ 22  21  17]]

 ...

 [[  2   2   2]
  [  0   0   0]
  [  0   0   0]
  ...
  [162 142 141]
  [167 147 146]
  [164 144 143]]

 [[  0   0   0]
  [  0   0   0]
  [  8   8   8]
  ...
  [163 143 142]
  [165 145 144]
  [163 143 142]]

 [[  2   2   2]
  [  0   0   0]
  [  5   5   5]
  ...
  [164 144 143]
  [164 144 143]
  [162 142 141]]]",415,634,"[[371.84136962890625, 34.49016189575195, 624.758056640625, 314.98626708984375], [14.985077857971191, 130.3769073486328, 353.4178466796875, 406.6098327636719], [5.129435062408447, 19.262128829956055, 634.0, 408.298095703125]]","[[0.5865005830108931, 0.08310882384518543, 0.9854228022722792, 0.7590030532285391], [0.023635769492068127, 0.31416122252682604, 0.557441398548403, 0.9797827295510165], [0.008090591581085878, 0.046414768264954345, 1.0, 0.9838508330195783]]","[['362', '12', '630', '317']]",<class 'list'>,"[[0.5709779179810726, 0.02891566265060241, 0.9936908517350158, 0.763855421686747]]","[[0.9498138418457404, 0.39801674635787593, 0.6290850459312154]]",[0.9498138418457404],1,0.9498138418457404
